,chain,character_levdau,check_time,condition,flag_type,gold_candidate_transcription,gold_comparison_transcription,gold_dist,length_accept,reason,run,stimulus,stimulus_id,subject_id,target_length,upload_time,upstream_pointer,upstream_subject_id,user,user_candidate_transcription,user_comparison_transcription,user_dist,user_short,word_distances,unique_chain_identifier,global_chain,BNC_KNN_trigramProb,BNC_KNN_unigramProb,WSJ_gt_unigramProb,WSJ_gt_trigramProb,WSJ_gt_5gramProb,WSJ_Roark_Negative.Log.Probability,biglm_probability,kenlm_probability,bllip_probability,bllip_wsj_probability,mikolov_wsj_probability,length_in_words,normalized_biglm_probability,normalized_WSJ_Roark_Negative.Log.Probability,normalized_BNC_KNN_unigramProb,normalized_BNC_KNN_trigramProb,normalized_kenlm_probability,normalized_bllip_probability,normalized_bllip_wsj_probability,normalized_mikolov_wsj_probability,normalized_WSJ_gt_unigramProb,normalized_WSJ_gt_trigramProb,normalized_WSJ_gt_5gramProb,initial_biglm_probability,initial_biglm_probability_rank,initial_biglm_probability_quartile,initial_WSJ_Roark_Negative.Log.Probability,initial_WSJ_Roark_Negative.Log.Probability_rank,initial_WSJ_Roark_Negative.Log.Probability_quartile,initial_BNC_KNN_unigramProb,initial_BNC_KNN_unigramProb_rank,initial_BNC_KNN_unigramProb_quartile,initial_BNC_KNN_trigramProb,initial_BNC_KNN_trigramProb_rank,initial_BNC_KNN_trigramProb_quartile,initial_kenlm_probability,initial_kenlm_probability_rank,initial_kenlm_probability_quartile,initial_bllip_probability,initial_bllip_probability_rank,initial_bllip_probability_quartile,initial_bllip_wsj_probability,initial_bllip_wsj_probability_rank,initial_bllip_wsj_probability_quartile,initial_mikolov_wsj_probability,initial_mikolov_wsj_probability_rank,initial_mikolov_wsj_probability_quartile,initial_WSJ_gt_unigramProb,initial_WSJ_gt_unigramProb_rank,initial_WSJ_gt_unigramProb_quartile,initial_WSJ_gt_trigramProb,initial_WSJ_gt_trigramProb_rank,initial_WSJ_gt_trigramProb_quartile,initial_WSJ_gt_5gramProb,initial_WSJ_gt_5gramProb_rank,initial_WSJ_gt_5gramProb_quartile,thread_id,chain_length
1047,2,0.0,864.0,cafe,none,We can use a label and make the new signal,we can use a label and make a new signal,0.09523809701204301,1.0,none,180624_AMT_lengthLimitedGPU,13.0,13,none,10.0,0.0,9,fde96318bffb4683bc45e5682bb5e547,9dc60d09c0bc48d98685f8862c06bbf4,we can use a label and make the new signal,we can use a label and make a new signal,0.09523809701204301,9dc60d09,0.0,180624_AMT_lengthLimitedGPU_2,5,-22.44948673248291,-28.093491673469543,-28.77517080307007,-24.15280157327652,-24.22875338792801,-23.188719566742225,-24.67286455631256,-23.178550958633423,-20.246646045775783,-23.906645286499447,-24.710875,10,-2.467286455631256,-2.3188719566742226,-2.809349167346954,-2.244948673248291,-2.3178550958633424,-2.0246646045775782,-2.390664528649945,-2.4710875000000003,-2.877517080307007,-2.415280157327652,-2.422875338792801,-23.1536762714386,20,2.0,-28.249987458842725,20,2.0,-30.150969862937927,28,2.0,-23.98253607749939,18,1.0,-24.820219337940216,21,2.0,-20.259005930400747,35,3.0,-24.916382670046048,34,3.0,-27.490114,26,2.0,-28.002939343452454,22,2.0,-27.384328961372375,13,1.0,-27.384328961372375,13,1.0,5_13,17
1048,2,0.1666666716337204,824.0,cafe,none,We can use a label and make the new signal,we can use a label and create a new signal,0.19047619402408603,1.0,none,180624_AMT_lengthLimitedGPU,13.0,13,none,10.0,0.0,10,9dc60d09c0bc48d98685f8862c06bbf4,df620594a8aa4d8f92967d7f5c11c423,we can use a label and create a new signal,we can use a label and create a new signal,0.02380952425301075,df620594,2.0,180624_AMT_lengthLimitedGPU_2,5,-21.491770207881927,-29.52509343624115,-30.05627179145813,-22.996024876832962,-23.080502539873123,-23.10099208139777,-23.777079701423645,-21.661377489566803,-19.712092934683604,-23.143193773808736,-22.907401,10,-2.3777079701423647,-2.310099208139777,-2.952509343624115,-2.149177020788193,-2.16613774895668,-1.9712092934683603,-2.3143193773808735,-2.2907401,-3.005627179145813,-2.299602487683296,-2.3080502539873122,-23.1536762714386,20,2.0,-28.249987458842725,20,2.0,-30.150969862937927,28,2.0,-23.98253607749939,18,1.0,-24.820219337940216,21,2.0,-20.259005930400747,35,3.0,-24.916382670046048,34,3.0,-27.490114,26,2.0,-28.002939343452454,22,2.0,-27.384328961372375,13,1.0,-27.384328961372375,13,1.0,5_13,17
1049,2,0.02380952425301075,1034.0,cafe,none,We can use a label and create a new signal,we can is a la bolebreyta new signal,0.3333333432674408,1.0,none,180624_AMT_lengthLimitedGPU,13.0,13,none,10.0,0.0,11,df620594a8aa4d8f92967d7f5c11c423,5822731a3e0d434480a3c02bdc88517c,we can use a label and create a new signal,we can is a la bolebreyta new signal,0.3095238208770752,5822731a,0.0,180624_AMT_lengthLimitedGPU_2,5,-21.491770207881927,-29.52509343624115,-30.05627179145813,-22.996024876832962,-23.080502539873123,-23.10099208139777,-23.777079701423645,-21.661377489566803,-19.712092934683604,-23.143193773808736,-22.907401,10,-2.3777079701423647,-2.310099208139777,-2.952509343624115,-2.149177020788193,-2.16613774895668,-1.9712092934683603,-2.3143193773808735,-2.2907401,-3.005627179145813,-2.299602487683296,-2.3080502539873122,-23.1536762714386,20,2.0,-28.249987458842725,20,2.0,-30.150969862937927,28,2.0,-23.98253607749939,18,1.0,-24.820219337940216,21,2.0,-20.259005930400747,35,3.0,-24.916382670046048,34,3.0,-27.490114,26,2.0,-28.002939343452454,22,2.0,-27.384328961372375,13,1.0,-27.384328961372375,13,1.0,5_13,17
1050,2,0.02380952425301075,2351.0,cafe,none,we can use a label and create a new signal,we can use a label and create a new signal,0.0,1.0,none,180624_AMT_lengthLimitedGPU,13.0,13,none,10.0,0.0,12,5822731a3e0d434480a3c02bdc88517c,bdb6d003f5b0416da8dcc528e298ab79,we can use a label and create a new signal,we can use a label and create a new signal,0.02380952425301075,bdb6d003,0.0,180624_AMT_lengthLimitedGPU_2,5,-21.491770207881927,-29.52509343624115,-30.05627179145813,-22.996024876832962,-23.080502539873123,-23.10099208139777,-23.777079701423645,-21.661377489566803,-19.712092934683604,-23.143193773808736,-22.907401,10,-2.3777079701423647,-2.310099208139777,-2.952509343624115,-2.149177020788193,-2.16613774895668,-1.9712092934683603,-2.3143193773808735,-2.2907401,-3.005627179145813,-2.299602487683296,-2.3080502539873122,-23.1536762714386,20,2.0,-28.249987458842725,20,2.0,-30.150969862937927,28,2.0,-23.98253607749939,18,1.0,-24.820219337940216,21,2.0,-20.259005930400747,35,3.0,-24.916382670046048,34,3.0,-27.490114,26,2.0,-28.002939343452454,22,2.0,-27.384328961372375,13,1.0,-27.384328961372375,13,1.0,5_13,17
1051,2,0.11627907305955887,1245.0,cafe,none,We can use a label and create a new signal,we in his away on created in sticra,0.523809552192688,1.0,none,180624_AMT_lengthLimitedGPU,13.0,13,none,10.0,0.0,13,bdb6d003f5b0416da8dcc528e298ab79,737a3f0f0dc64e02aaa3b289e1763a60,we can use a label and create a new sticker,we in his away on created in sticra,0.4883720874786377,737a3f0f,1.0,180624_AMT_lengthLimitedGPU_2,5,-22.934995591640472,-30.780783534049988,-26.99393093585968,-19.16662910580635,-19.158208280801773,-25.17257676007628,-24.220650255680084,-23.712559282779694,-19.784851931555583,-23.58619486003707,-25.287141000000002,10,-2.4220650255680085,-2.517257676007628,-3.0780783534049987,-2.2934995591640472,-2.3712559282779693,-1.9784851931555583,-2.358619486003707,-2.5287141,-2.699393093585968,-1.916662910580635,-1.9158208280801774,-23.1536762714386,20,2.0,-28.249987458842725,20,2.0,-30.150969862937927,28,2.0,-23.98253607749939,18,1.0,-24.820219337940216,21,2.0,-20.259005930400747,35,3.0,-24.916382670046048,34,3.0,-27.490114,26,2.0,-28.002939343452454,22,2.0,-27.384328961372375,13,1.0,-27.384328961372375,13,1.0,5_13,17
1052,2,0.0,1056.0,cafe,none,We can use a label and create a new sticker,we can use a label and create a new tiger,0.09302325546741486,1.0,none,180624_AMT_lengthLimitedGPU,13.0,13,none,10.0,0.0,14,737a3f0f0dc64e02aaa3b289e1763a60,9d9cf1e92ae6489b89098c7716ffe35b,we can use a label and create a new sticker,we can use a label and create a new tiger,0.09302325546741486,9d9cf1e9,0.0,180624_AMT_lengthLimitedGPU_2,5,-22.934995591640472,-30.780783534049988,-26.99393093585968,-19.16662910580635,-19.158208280801773,-25.17257676007628,-24.220650255680084,-23.712559282779694,-19.784851931555583,-23.58619486003707,-25.287141000000002,10,-2.4220650255680085,-2.517257676007628,-3.0780783534049987,-2.2934995591640472,-2.3712559282779693,-1.9784851931555583,-2.358619486003707,-2.5287141,-2.699393093585968,-1.916662910580635,-1.9158208280801774,-23.1536762714386,20,2.0,-28.249987458842725,20,2.0,-30.150969862937927,28,2.0,-23.98253607749939,18,1.0,-24.820219337940216,21,2.0,-20.259005930400747,35,3.0,-24.916382670046048,34,3.0,-27.490114,26,2.0,-28.002939343452454,22,2.0,-27.384328961372375,13,1.0,-27.384328961372375,13,1.0,5_13,17
1053,2,0.0,1055.0,cafe,none,We can use a label and create a new sticker,we can use a label and create a new stickers,0.04545454680919647,1.0,none,180624_AMT_lengthLimitedGPU,13.0,13,none,10.0,0.0,15,9d9cf1e92ae6489b89098c7716ffe35b,bef0fc4782374793bcd185f027e5e093,we can use a label and create a new sticker,we can use a label and create a new stickers,0.04545454680919647,bef0fc47,0.0,180624_AMT_lengthLimitedGPU_2,5,-22.934995591640472,-30.780783534049988,-26.99393093585968,-19.16662910580635,-19.158208280801773,-25.17257676007628,-24.220650255680084,-23.712559282779694,-19.784851931555583,-23.58619486003707,-25.287141000000002,10,-2.4220650255680085,-2.517257676007628,-3.0780783534049987,-2.2934995591640472,-2.3712559282779693,-1.9784851931555583,-2.358619486003707,-2.5287141,-2.699393093585968,-1.916662910580635,-1.9158208280801774,-23.1536762714386,20,2.0,-28.249987458842725,20,2.0,-30.150969862937927,28,2.0,-23.98253607749939,18,1.0,-24.820219337940216,21,2.0,-20.259005930400747,35,3.0,-24.916382670046048,34,3.0,-27.490114,26,2.0,-28.002939343452454,22,2.0,-27.384328961372375,13,1.0,-27.384328961372375,13,1.0,5_13,17
1054,2,0.0,1066.0,cafe,none,We can use a label and create a new sticker,we can use the label and create a new sticker,0.08888889104127884,1.0,none,180624_AMT_lengthLimitedGPU,13.0,13,none,10.0,0.0,17,bef0fc4782374793bcd185f027e5e093,39a4ff5d3773406ca8daf50a2046ec2b,we can use a label and create a new sticker,we can use the label and create a new sticker,0.08888889104127884,39a4ff5d,0.0,180624_AMT_lengthLimitedGPU_2,5,-22.934995591640472,-30.780783534049988,-26.99393093585968,-19.16662910580635,-19.158208280801773,-25.17257676007628,-24.220650255680084,-23.712559282779694,-19.784851931555583,-23.58619486003707,-25.287141000000002,10,-2.4220650255680085,-2.517257676007628,-3.0780783534049987,-2.2934995591640472,-2.3712559282779693,-1.9784851931555583,-2.358619486003707,-2.5287141,-2.699393093585968,-1.916662910580635,-1.9158208280801774,-23.1536762714386,20,2.0,-28.249987458842725,20,2.0,-30.150969862937927,28,2.0,-23.98253607749939,18,1.0,-24.820219337940216,21,2.0,-20.259005930400747,35,3.0,-24.916382670046048,34,3.0,-27.490114,26,2.0,-28.002939343452454,22,2.0,-27.384328961372375,13,1.0,-27.384328961372375,13,1.0,5_13,17
1055,0,,,none,none,none,none,,,none,180419_AMT_lengthLimitedGPU,,14,none,,,-1,none,0,a county may have several towns or cities within it,none,,none,,180419_AMT_lengthLimitedGPU_0,0,-23.648435413837433,-31.10723602771759,-32.05565273761749,-33.175258576869965,-33.175258576869965,-31.76256122847623,-23.035065412521362,-26.25732296705246,-24.200458495126128,-30.26992316952221,-30.651709999999998,10,-2.303506541252136,-3.176256122847623,-3.110723602771759,-2.364843541383743,-2.625732296705246,-2.4200458495126127,-3.0269923169522213,-3.065171,-3.2055652737617493,-3.3175258576869964,-3.3175258576869964,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1056,0,0.2156862765550613,2939.0,cafe,none,a county may have several towns or cities within it,a count he may have several cities or towns within it,0.24528302252292636,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,0,0,edb850d5f65e40b7aca9cf14da4fd06b,a county may have several cities or towns within it,a count he may have several cities or towns within it,0.07547169923782349,edb850d5,2.0,180419_AMT_lengthLimitedGPU_0,0,-24.425817728042603,-31.10723602771759,-32.05565273761749,-33.175258815288544,-33.175258815288544,-30.75499803046068,-22.96710181236267,-26.02130526304245,-24.47056520621966,-28.310801751643435,-28.959190999999997,10,-2.296710181236267,-3.075499803046068,-3.110723602771759,-2.4425817728042603,-2.602130526304245,-2.447056520621966,-2.8310801751643435,-2.8959190999999995,-3.2055652737617493,-3.317525881528854,-3.317525881528854,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1057,0,0.0784313753247261,1210.0,cafe,none,A county may have several cities or towns within it,the county may as several cities or towns in it,0.19607843458652496,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,1,edb850d5f65e40b7aca9cf14da4fd06b,cfd2091586984815987b9eae31ce432e,a county may have several cities or towns in it,the county may as several cities or towns in it,0.12765957415103912,cfd20915,1.0,180419_AMT_lengthLimitedGPU_0,0,-23.976261138916016,-29.501098036766052,-30.114246726036072,-31.023094952106476,-31.023094952106476,-28.25215893125224,-21.814497113227844,-24.91946965456009,-21.410658136717384,-25.515763224161287,-28.421025,10,-2.1814497113227844,-2.825215893125224,-2.950109803676605,-2.3976261138916017,-2.491946965456009,-2.141065813671738,-2.5515763224161288,-2.8421025,-3.0114246726036074,-3.1023094952106476,-3.1023094952106476,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1058,0,0.06122449040412903,879.0,cafe,none,A county may have several cities or towns in it,the county may have several cities or towns in it,0.06122449040412903,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,2,cfd2091586984815987b9eae31ce432e,5bcd571bb9b645bc92fe6a4a7d5cfb35,the county may have several cities or towns in it,the county may have several cities or towns in it,0.02040816284716129,5bcd571b,1.0,180419_AMT_lengthLimitedGPU_0,0,-23.493368208408356,-29.049785017967224,-29.734893679618835,-29.420907497406006,-29.420907497406006,-26.862850883643738,-21.981593072414398,-23.621249616146088,-20.127364590082106,-24.65011801817375,-26.280331,10,-2.19815930724144,-2.686285088364374,-2.9049785017967222,-2.3493368208408354,-2.362124961614609,-2.0127364590082104,-2.465011801817375,-2.6280331,-2.9734893679618835,-2.9420907497406006,-2.9420907497406006,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1059,0,0.02040816284716129,1105.0,cafe,none,The county may have several cities or towns in it,the count i may have several cities or town in it,0.08163265138864517,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,3,5bcd571bb9b645bc92fe6a4a7d5cfb35,67497f6ffb7e47d795ea7b655ccdd0ca,the county may have several cities or towns in it,the count i may have several cities or town in it,0.06122449040412903,67497f6f,0.0,180419_AMT_lengthLimitedGPU_0,0,-23.493368208408356,-29.049785017967224,-29.734893679618835,-29.420907497406006,-29.420907497406006,-26.862850883643738,-21.981593072414398,-23.621249616146088,-20.127364590082106,-24.65011801817375,-26.280331,10,-2.19815930724144,-2.686285088364374,-2.9049785017967222,-2.3493368208408354,-2.362124961614609,-2.0127364590082104,-2.465011801817375,-2.6280331,-2.9734893679618835,-2.9420907497406006,-2.9420907497406006,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1060,0,0.07999999821186066,689.0,cafe,none,the county may have several cities or towns in it,the count i may have several cities and towns in it,0.09803921729326248,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,4,67497f6ffb7e47d795ea7b655ccdd0ca,dc02e8bc38234eed94e4e0cfbe083801,the county may have several cities and towns in it,the count i may have several cities and towns in it,0.05882352963089942,dc02e8bc,1.0,180419_AMT_lengthLimitedGPU_0,0,-22.06345570087433,-28.194447994232178,-28.924508690834045,-27.08644461631775,-27.08644461631775,-25.46225117950575,-22.15195268392563,-21.959088146686554,-19.5128021671993,-23.89695248659165,-25.406317,10,-2.215195268392563,-2.546225117950575,-2.8194447994232177,-2.206345570087433,-2.1959088146686554,-1.9512802167199301,-2.389695248659165,-2.5406317,-2.8924508690834045,-2.708644461631775,-2.708644461631775,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1061,0,0.019999999552965164,2647.0,cafe,none,The county may have several cities and towns in it,the county may have seferalseis and pounds in it,0.20000000298023224,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,5,dc02e8bc38234eed94e4e0cfbe083801,e4d333ad2de54f93b023b7de0a005bb6,the county may have several cities and towns in it,the county may have seferalseis and pounds in it,0.18000000715255735,e4d333ad,0.0,180419_AMT_lengthLimitedGPU_0,0,-22.06345570087433,-28.194447994232178,-28.924508690834045,-27.08644461631775,-27.08644461631775,-25.46225117950575,-22.15195268392563,-21.959088146686554,-19.5128021671993,-23.89695248659165,-25.406317,10,-2.215195268392563,-2.546225117950575,-2.8194447994232177,-2.206345570087433,-2.1959088146686554,-1.9512802167199301,-2.389695248659165,-2.5406317,-2.8924508690834045,-2.708644461631775,-2.708644461631775,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1062,0,0.059999998658895486,752.0,cafe,none,the county may have several cities and towns in it,a county may have several cities and towns in it,0.059999998658895486,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,6,e4d333ad2de54f93b023b7de0a005bb6,805b2dbf2fdc4b7da527a1990caa2cec,a county may have several cities and towns in it,a county may have several cities and towns in it,0.02083333395421505,805b2dbf,1.0,180419_AMT_lengthLimitedGPU_0,0,-22.54634863138199,-28.645761013031006,-29.30386173725128,-28.68863207101822,-28.68863207101822,-26.851559227114254,-22.1330349445343,-23.257308185100555,-20.796092454199552,-24.762607177967457,-27.547076,10,-2.21330349445343,-2.6851559227114254,-2.8645761013031006,-2.254634863138199,-2.3257308185100554,-2.079609245419955,-2.4762607177967455,-2.7547076,-2.930386173725128,-2.868863207101822,-2.868863207101822,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1063,0,0.125,699.0,cafe,none,A county may have several cities and towns in it,the county may have seven cities and towns and it,0.16326530277729034,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,7,805b2dbf2fdc4b7da527a1990caa2cec,79898d5889764da58052ff63b6d18806,the county may have seven cities and towns in it,the county may have seven cities and towns and it,0.04081632569432258,79898d58,2.0,180419_AMT_lengthLimitedGPU_0,0,-24.104141771793365,-28.333154916763306,-29.440823674201965,-27.561100244522095,-27.561100244522095,-26.3907727818149,-23.528778970241547,-21.99452903866768,-20.206098473556473,-24.44237757473802,-26.409981,10,-2.352877897024155,-2.6390772781814897,-2.8333154916763306,-2.4104141771793364,-2.199452903866768,-2.0206098473556473,-2.444237757473802,-2.6409981,-2.9440823674201964,-2.7561100244522097,-2.7561100244522097,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1064,0,0.2083333283662796,1074.0,cafe,none,the county may have seven cities and towns in it,the county may have seven towns and cities in it,0.2083333283662796,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,8,79898d5889764da58052ff63b6d18806,a575811edc0841b082724370f678d574,the county may have seven towns and cities in it,the county may have seven towns and cities in it,0.0,a575811e,2.0,180419_AMT_lengthLimitedGPU_0,0,-23.160215735435486,-28.333154916763306,-29.440823674201965,-28.19770836830139,-28.19770836830139,-29.525076057710667,-24.27079176902771,-22.981620371341705,-19.686209683384828,-26.447280191722264,-27.753673,10,-2.427079176902771,-2.952507605771067,-2.8333154916763306,-2.3160215735435488,-2.2981620371341704,-1.9686209683384828,-2.644728019172226,-2.7753673,-2.9440823674201964,-2.819770836830139,-2.819770836830139,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1065,0,0.0625,720.0,cafe,none,the county may have seven towns and cities in it,that county may have seven towns and cities in it,0.04081632569432258,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,9,a575811edc0841b082724370f678d574,0bc62c97629346f6a59ab5481c9b17d0,a county may have seven towns and cities in it,that county may have seven towns and cities in it,0.08163265138864517,0bc62c97,1.0,180419_AMT_lengthLimitedGPU_0,0,-23.643108665943146,-28.784467935562134,-29.8201767206192,-29.79989582300186,-29.79989582300186,-30.914818399801074,-24.394997894763947,-24.279840409755707,-20.969563484971715,-27.313297269107977,-29.767688,10,-2.4394997894763946,-3.0914818399801076,-2.8784467935562135,-2.3643108665943147,-2.427984040975571,-2.0969563484971716,-2.731329726910798,-2.9767688,-2.9820176720619203,-2.979989582300186,-2.979989582300186,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1066,0,0.12765957415103912,463.0,cafe,none,A county may have seven towns and cities in it,accounting may have seven tens and cities in it,0.1489361673593521,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,10.0,0.0,10,0bc62c97629346f6a59ab5481c9b17d0,7a6228b56e654884ad9f7f619443a89e,accounting may have seven tens and cities in it,accounting may have seven tens and cities in it,0.021276595070958138,7a6228b5,3.0,180419_AMT_lengthLimitedGPU_0,0,-29.221641778945923,-28.36816906929016,-28.34622573852539,-30.175534427165985,-30.175534427165985,-28.27908518913024,-30.933274507522583,-28.980422496795654,-23.078247836239296,-26.119154329152526,-29.559866999999997,9,-3.4370305008358426,-3.1421205765700266,-3.1520187854766846,-3.246849086549547,-3.220046944088406,-2.564249759582144,-2.902128258794725,-3.284429666666666,-3.149580637613932,-3.3528371585739984,-3.3528371585739984,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1067,0,0.3617021143436432,644.0,cafe,none,Accounting may have seven tens and cities in it,a counting may have seven tens,0.4042553305625916,,none,180419_AMT_lengthLimitedGPU,14.0,14,none,9.0,0.0,14,7a6228b56e654884ad9f7f619443a89e,6af9802ccc1441b5858ac8427da120de,accounting may have seven tens,a counting may have seven tens,0.06666667014360428,6af9802c,4.0,180419_AMT_lengthLimitedGPU_0,0,-19.150721788406372,-18.65938401222229,-18.50509810447693,-18.948997676372528,-18.948997676372528,-18.189555785553896,-20.740701913833618,-19.30082595348358,-16.937451148746675,-17.696230293936505,-19.946267000000002,5,-4.148140382766724,-3.6379111571107794,-3.731876802444458,-3.8301443576812746,-3.8601651906967165,-3.387490229749335,-3.539246058787301,-3.9892534000000004,-3.701019620895386,-3.7897995352745055,-3.7897995352745055,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,0_14,14
1068,1,,,none,none,none,none,,,none,180419_AMT_lengthLimitedGPU,,14,none,,,-1,none,0,a county may have several towns or cities within it,none,,none,,180419_AMT_lengthLimitedGPU_1,1,-23.648435413837433,-31.10723602771759,-32.05565273761749,-33.175258576869965,-33.175258576869965,-31.76256122847623,-23.035065412521362,-26.25732296705246,-24.200458495126128,-30.26992316952221,-30.651709999999998,10,-2.303506541252136,-3.176256122847623,-3.110723602771759,-2.364843541383743,-2.625732296705246,-2.4200458495126127,-3.0269923169522213,-3.065171,-3.2055652737617493,-3.3175258576869964,-3.3175258576869964,-23.035065412521362,22,2.0,-31.762561228476226,11,1.0,-31.10723602771759,23,2.0,-23.648435413837433,20,2.0,-26.25732296705246,18,1.0,-24.200458495126128,23,2.0,-30.26992316952221,20,2.0,-30.651709999999998,15,1.0,-32.05565273761749,8,0.0,-33.175258576869965,2,0.0,-33.175258576869965,2,0.0,1_14,1
