chain,flag_type,reason,stimulus_id,subject_id,upstream_pointer,user
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,7,69015a59a381422e9d3e2d1998583096,10,69015a59a381422e9d3e2d1998583096
0,stimulus,Other: to low,8,69015a59a381422e9d3e2d1998583096,14,69015a59a381422e9d3e2d1998583096
0,self,Other: I could not discern what was being said at all,20,0bc62c97629346f6a59ab5481c9b17d0,7,0bc62c97629346f6a59ab5481c9b17d0
0,self,Contains speech errors,4,0bc62c97629346f6a59ab5481c9b17d0,14,0bc62c97629346f6a59ab5481c9b17d0
0,stimulus,Other: Impossible to discern,22,0bc62c97629346f6a59ab5481c9b17d0,14,0bc62c97629346f6a59ab5481c9b17d0
0,stimulus,Contains speech errors,24,a79de0dbbe7542d0ab5a7d1e95513ca9,23,a79de0dbbe7542d0ab5a7d1e95513ca9
0,stimulus,Contains speech errors,18,a79de0dbbe7542d0ab5a7d1e95513ca9,32,a79de0dbbe7542d0ab5a7d1e95513ca9
0,stimulus,Contains speech errors,36,a79de0dbbe7542d0ab5a7d1e95513ca9,17,a79de0dbbe7542d0ab5a7d1e95513ca9
0,self,Other: I accidently clicked no sorry,16,a79de0dbbe7542d0ab5a7d1e95513ca9,17,a79de0dbbe7542d0ab5a7d1e95513ca9
0,self,Other: missed the recording,33,57a0b6bf1a3347feac373b6b0dd60929,27,57a0b6bf1a3347feac373b6b0dd60929
-1,self,Other: I missed the sentence,50,57a0b6bf1a3347feac373b6b0dd60929,-1,57a0b6bf1a3347feac373b6b0dd60929
-1,self,Other: I cant remember what was said,47,e6a1fe3a6f7f4947934603a2e744c34e,-1,e6a1fe3a6f7f4947934603a2e744c34e
0,stimulus,Other: Could not make out any words,1,fdd924e7c558447f991ee8ee1d22fd94,3,fdd924e7c558447f991ee8ee1d22fd94
0,self,Other: Could not understand,16,fdd924e7c558447f991ee8ee1d22fd94,2,fdd924e7c558447f991ee8ee1d22fd94
0,stimulus,Other: Not sure of last word spoken,39,46d30be1286e49c687780aaf9f8f9c87,29,46d30be1286e49c687780aaf9f8f9c87
0,self,Contains speech errors,13,3e1624aa7b3841548f1aae1449ee578f,3,3e1624aa7b3841548f1aae1449ee578f
0,self,Contains speech errors,12,3e1624aa7b3841548f1aae1449ee578f,5,3e1624aa7b3841548f1aae1449ee578f
0,self,Contains speech errors,14,3e1624aa7b3841548f1aae1449ee578f,0,3e1624aa7b3841548f1aae1449ee578f
1,self,Contains speech errors,31,3e1624aa7b3841548f1aae1449ee578f,0,3e1624aa7b3841548f1aae1449ee578f
0,stimulus,Contains speech errors,34,3e1624aa7b3841548f1aae1449ee578f,5,3e1624aa7b3841548f1aae1449ee578f
0,self,Contains speech errors,5,3e1624aa7b3841548f1aae1449ee578f,3,3e1624aa7b3841548f1aae1449ee578f
0,self,Contains speech errors,32,895b45327b994e1e8da69cb47fade66e,0,895b45327b994e1e8da69cb47fade66e
-1,self,Speech stops or starts abruptly / speech sounds cut off,49,895b45327b994e1e8da69cb47fade66e,-1,895b45327b994e1e8da69cb47fade66e
0,self,Contains speech errors,11,5746ea9e6d9b45a5b186594e3d51b1cf,21,5746ea9e6d9b45a5b186594e3d51b1cf
0,stimulus,Other: I forgot to click on stop recording,37,5746ea9e6d9b45a5b186594e3d51b1cf,22,5746ea9e6d9b45a5b186594e3d51b1cf
0,self,Contains speech errors,16,5746ea9e6d9b45a5b186594e3d51b1cf,17,5746ea9e6d9b45a5b186594e3d51b1cf
0,stimulus,Contains speech errors,33,cfd2091586984815987b9eae31ce432e,10,cfd2091586984815987b9eae31ce432e
0,self,Other: loud slapping noises,0,cfd2091586984815987b9eae31ce432e,3,cfd2091586984815987b9eae31ce432e
0,self,Other: Unclear,30,ebef186ca3e14a3d9265e89f525b812e,0,ebef186ca3e14a3d9265e89f525b812e
0,self,Other: Hard to understand,17,ebef186ca3e14a3d9265e89f525b812e,0,ebef186ca3e14a3d9265e89f525b812e
0,stimulus,Other: Could not understand any of it,23,ebef186ca3e14a3d9265e89f525b812e,1,ebef186ca3e14a3d9265e89f525b812e
0,self,Contains speech errors,0,954f8363ece042e4948509057e5b93c9,3,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,2,954f8363ece042e4948509057e5b93c9,3,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,6,954f8363ece042e4948509057e5b93c9,0,954f8363ece042e4948509057e5b93c9
0,stimulus,Other: cant understand any of it,7,954f8363ece042e4948509057e5b93c9,4,954f8363ece042e4948509057e5b93c9
0,self,Other: it has a lot of static,9,954f8363ece042e4948509057e5b93c9,0,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,11,954f8363ece042e4948509057e5b93c9,5,954f8363ece042e4948509057e5b93c9
0,self,Other: blank,12,954f8363ece042e4948509057e5b93c9,5,954f8363ece042e4948509057e5b93c9
1,self,Contains speech errors,13,954f8363ece042e4948509057e5b93c9,1,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,14,954f8363ece042e4948509057e5b93c9,0,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,17,954f8363ece042e4948509057e5b93c9,2,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,18,954f8363ece042e4948509057e5b93c9,6,954f8363ece042e4948509057e5b93c9
1,stimulus,Other: it was drowned out,19,954f8363ece042e4948509057e5b93c9,0,954f8363ece042e4948509057e5b93c9
1,stimulus,Speech stops or starts abruptly / speech sounds cut off,20,954f8363ece042e4948509057e5b93c9,0,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,21,954f8363ece042e4948509057e5b93c9,6,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,22,954f8363ece042e4948509057e5b93c9,4,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,23,954f8363ece042e4948509057e5b93c9,6,954f8363ece042e4948509057e5b93c9
0,stimulus,Other: made no sense it faded out ,24,954f8363ece042e4948509057e5b93c9,6,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,25,954f8363ece042e4948509057e5b93c9,2,954f8363ece042e4948509057e5b93c9
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,26,954f8363ece042e4948509057e5b93c9,4,954f8363ece042e4948509057e5b93c9
0,stimulus,Other: blank,27,954f8363ece042e4948509057e5b93c9,2,954f8363ece042e4948509057e5b93c9
0,stimulus,Other: couldn't catch it,28,954f8363ece042e4948509057e5b93c9,5,954f8363ece042e4948509057e5b93c9
1,stimulus,Speech stops or starts abruptly / speech sounds cut off,30,954f8363ece042e4948509057e5b93c9,0,954f8363ece042e4948509057e5b93c9
0,self,Other: I think its blank by recording would not submit,32,954f8363ece042e4948509057e5b93c9,6,954f8363ece042e4948509057e5b93c9
0,stimulus,Other: part of it was drowned out,34,954f8363ece042e4948509057e5b93c9,4,954f8363ece042e4948509057e5b93c9
0,stimulus,Other: missed it completely,36,954f8363ece042e4948509057e5b93c9,6,954f8363ece042e4948509057e5b93c9
0,self,Other: static ,38,954f8363ece042e4948509057e5b93c9,7,954f8363ece042e4948509057e5b93c9
-1,self,Other: I recorded it and it said it was too long would not allow me to try again,48,954f8363ece042e4948509057e5b93c9,-1,954f8363ece042e4948509057e5b93c9
-1,self,Other: too long and I could not re record it for some reason,49,954f8363ece042e4948509057e5b93c9,-1,954f8363ece042e4948509057e5b93c9
0,self,Contains speech errors,27,e1f5fb8bc21048cb8a50771b80eda39a,12,e1f5fb8bc21048cb8a50771b80eda39a
0,stimulus,Contains speech errors,22,e1f5fb8bc21048cb8a50771b80eda39a,12,e1f5fb8bc21048cb8a50771b80eda39a
0,stimulus,Contains speech errors,23,e1f5fb8bc21048cb8a50771b80eda39a,14,e1f5fb8bc21048cb8a50771b80eda39a
0,self,Other: I wasn't able to make out what was said.,38,c102400293ce46aa818d294ec1da8407,34,c102400293ce46aa818d294ec1da8407
-1,self,Other: Missed it entirely.,50,c102400293ce46aa818d294ec1da8407,-1,c102400293ce46aa818d294ec1da8407
-1,self,Contains speech errors,43,10079013e0174351ba1de4867b5742bf,-1,10079013e0174351ba1de4867b5742bf
-1,self,Other: microphone cut out ,41,10079013e0174351ba1de4867b5742bf,-1,10079013e0174351ba1de4867b5742bf
0,self,Speech stops or starts abruptly / speech sounds cut off,14,0d6833fda46d4975bd6bee66bdcaaef0,12,0d6833fda46d4975bd6bee66bdcaaef0
0,self,Contains speech errors,24,a54957064ae24c43bf131c3ae4f21ed5,14,a54957064ae24c43bf131c3ae4f21ed5
0,stimulus,Contains speech errors,10,a54957064ae24c43bf131c3ae4f21ed5,5,a54957064ae24c43bf131c3ae4f21ed5
0,self,Contains speech errors,20,a54957064ae24c43bf131c3ae4f21ed5,6,a54957064ae24c43bf131c3ae4f21ed5
0,self,Other: missed it,14,a54957064ae24c43bf131c3ae4f21ed5,8,a54957064ae24c43bf131c3ae4f21ed5
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,16,a54957064ae24c43bf131c3ae4f21ed5,12,a54957064ae24c43bf131c3ae4f21ed5
0,self,Other: didn't hear,23,a54957064ae24c43bf131c3ae4f21ed5,12,a54957064ae24c43bf131c3ae4f21ed5
0,stimulus,Other: Could not understand. ,0,e2e5cbe4a87f4981bdd9d403c758ab32,14,e2e5cbe4a87f4981bdd9d403c758ab32
0,self,Other: No,20,d1c72cfdf11448a3ad5761f7c0561742,9,d1c72cfdf11448a3ad5761f7c0561742
0,self,Contains speech errors,17,d1c72cfdf11448a3ad5761f7c0561742,15,d1c72cfdf11448a3ad5761f7c0561742
0,self,"Other: I transcribed what I thought I heard, but it does not make sense",32,ecab791f55224e9c8390d70b3994c98c,19,ecab791f55224e9c8390d70b3994c98c
0,stimulus,Other: I could not understand what he said,38,ecab791f55224e9c8390d70b3994c98c,27,ecab791f55224e9c8390d70b3994c98c
0,self,Other: Couldn't understand,39,d2309e9d6bcc43cf9559553f83e0d299,25,d2309e9d6bcc43cf9559553f83e0d299
0,stimulus,Other: couldn't understand any of it,12,d2309e9d6bcc43cf9559553f83e0d299,22,d2309e9d6bcc43cf9559553f83e0d299
0,stimulus,Other: can't understand,28,d2309e9d6bcc43cf9559553f83e0d299,8,d2309e9d6bcc43cf9559553f83e0d299
0,self,Other: tongue tied. stopped by accident and couldn't go back,37,d2309e9d6bcc43cf9559553f83e0d299,19,d2309e9d6bcc43cf9559553f83e0d299
0,self,Other: I couldn't understand any of the words,29,d2309e9d6bcc43cf9559553f83e0d299,18,d2309e9d6bcc43cf9559553f83e0d299
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,36,d2309e9d6bcc43cf9559553f83e0d299,13,d2309e9d6bcc43cf9559553f83e0d299
0,stimulus,Other: did not understand,27,23d740209a764a26a790843fa9a9c3bd,0,23d740209a764a26a790843fa9a9c3bd
0,self,Other: couldnt understand,15,23d740209a764a26a790843fa9a9c3bd,3,23d740209a764a26a790843fa9a9c3bd
0,self,Other: Could not understand it,14,23d740209a764a26a790843fa9a9c3bd,0,23d740209a764a26a790843fa9a9c3bd
0,stimulus,Other: Can not understand the speech,16,23d740209a764a26a790843fa9a9c3bd,2,23d740209a764a26a790843fa9a9c3bd
0,stimulus,Other: I can not hear any one talking.,18,23d740209a764a26a790843fa9a9c3bd,4,23d740209a764a26a790843fa9a9c3bd
0,self,Other: could not understnad,1,23d740209a764a26a790843fa9a9c3bd,1,23d740209a764a26a790843fa9a9c3bd
0,self,Contains speech errors,3,23d740209a764a26a790843fa9a9c3bd,2,23d740209a764a26a790843fa9a9c3bd
0,stimulus,Other: I can not understand the speech,4,23d740209a764a26a790843fa9a9c3bd,2,23d740209a764a26a790843fa9a9c3bd
0,self,Contains speech errors,7,23d740209a764a26a790843fa9a9c3bd,2,23d740209a764a26a790843fa9a9c3bd
0,self,Contains speech errors,32,23d740209a764a26a790843fa9a9c3bd,2,23d740209a764a26a790843fa9a9c3bd
0,stimulus,Other: I feel like i could not understand anything the speaker was saying,20,23d740209a764a26a790843fa9a9c3bd,3,23d740209a764a26a790843fa9a9c3bd
0,stimulus,Other: I could only catch a few words of it.,11,5bcd571bb9b645bc92fe6a4a7d5cfb35,4,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,stimulus,Other: I could not really hear it,10,5bcd571bb9b645bc92fe6a4a7d5cfb35,4,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,stimulus,Other: I could only understand the first few words,26,5bcd571bb9b645bc92fe6a4a7d5cfb35,8,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,self,Contains speech errors,27,5bcd571bb9b645bc92fe6a4a7d5cfb35,5,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,stimulus,Other: i could not understand it,20,5bcd571bb9b645bc92fe6a4a7d5cfb35,5,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,stimulus,Other: I couldn't understand what he was saying,21,5bcd571bb9b645bc92fe6a4a7d5cfb35,9,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,stimulus,Other: I could not hear over the background noise,16,5bcd571bb9b645bc92fe6a4a7d5cfb35,9,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,stimulus,Other: I couldn't understand any of it,31,5bcd571bb9b645bc92fe6a4a7d5cfb35,10,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,stimulus,Other: I couldn't make it out,30,5bcd571bb9b645bc92fe6a4a7d5cfb35,8,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,stimulus,Other: I couldn't understand it,28,5bcd571bb9b645bc92fe6a4a7d5cfb35,6,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,self,Contains speech errors,1,5bcd571bb9b645bc92fe6a4a7d5cfb35,7,5bcd571bb9b645bc92fe6a4a7d5cfb35
1,stimulus,Other: I could not understand it,3,5bcd571bb9b645bc92fe6a4a7d5cfb35,1,5bcd571bb9b645bc92fe6a4a7d5cfb35
0,self,"Other: voice too muffled to understand, bg noise too loud",10,53edaed0aee2422e96af6c0d3d636962,6,53edaed0aee2422e96af6c0d3d636962
0,self,Other: too muffled to understand,39,53edaed0aee2422e96af6c0d3d636962,18,53edaed0aee2422e96af6c0d3d636962
0,self,"Other: like before - I hear a voice, but cannot make out the words, too much bg noise",27,53edaed0aee2422e96af6c0d3d636962,12,53edaed0aee2422e96af6c0d3d636962
0,self,"Other: I heard a female voice, but too much noise to make out the words",21,53edaed0aee2422e96af6c0d3d636962,18,53edaed0aee2422e96af6c0d3d636962
0,self,"Other: too much background interference, I could not understand at all",22,53edaed0aee2422e96af6c0d3d636962,11,53edaed0aee2422e96af6c0d3d636962
0,self,"Other: voice was too quiet, I could not make out the words over the NOISE",32,53edaed0aee2422e96af6c0d3d636962,15,53edaed0aee2422e96af6c0d3d636962
0,stimulus,Other: only understood the first few words,31,53edaed0aee2422e96af6c0d3d636962,19,53edaed0aee2422e96af6c0d3d636962
0,stimulus,"Other: only understood the first few words, couldn't even guess at the rest, too muffled",35,53edaed0aee2422e96af6c0d3d636962,16,53edaed0aee2422e96af6c0d3d636962
0,self,"Other: muffled, couldn't understand",34,53edaed0aee2422e96af6c0d3d636962,12,53edaed0aee2422e96af6c0d3d636962
0,stimulus,Contains speech errors,27,aee7c62e17664d4291fbd50d6150c794,20,aee7c62e17664d4291fbd50d6150c794
0,stimulus,Other: could not understand,4,aee7c62e17664d4291fbd50d6150c794,25,aee7c62e17664d4291fbd50d6150c794
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,14,aee7c62e17664d4291fbd50d6150c794,13,aee7c62e17664d4291fbd50d6150c794
0,self,Other: couldn't hear what was said,8,1cefe57bd04e4664a111ec51ceda6dd4,25,1cefe57bd04e4664a111ec51ceda6dd4
0,self,Other: There is popping,21,1cefe57bd04e4664a111ec51ceda6dd4,31,1cefe57bd04e4664a111ec51ceda6dd4
0,self,Contains speech errors,25,1cefe57bd04e4664a111ec51ceda6dd4,13,1cefe57bd04e4664a111ec51ceda6dd4
0,stimulus,Other: difficult to understand,10,8cf6535ea0ae4addb28f5f90a2b13a7d,2,8cf6535ea0ae4addb28f5f90a2b13a7d
0,stimulus,Other: difficult to understand,12,8cf6535ea0ae4addb28f5f90a2b13a7d,3,8cf6535ea0ae4addb28f5f90a2b13a7d
0,stimulus,Other: difficult to understand,20,8cf6535ea0ae4addb28f5f90a2b13a7d,2,8cf6535ea0ae4addb28f5f90a2b13a7d
0,stimulus,Other: difficult to understand,28,8cf6535ea0ae4addb28f5f90a2b13a7d,2,8cf6535ea0ae4addb28f5f90a2b13a7d
0,stimulus,Other: completely inaudible.,37,f8d2e4d4a8c044d086aa34930d047205,4,f8d2e4d4a8c044d086aa34930d047205
0,self,Other: Cannot understand any words in this segment,24,35858264868b49228a1b1ad4c9704a32,14,35858264868b49228a1b1ad4c9704a32
0,self,Speech stops or starts abruptly / speech sounds cut off,10,35858264868b49228a1b1ad4c9704a32,3,35858264868b49228a1b1ad4c9704a32
0,self,Other: Can't understand any words being said,39,35858264868b49228a1b1ad4c9704a32,18,35858264868b49228a1b1ad4c9704a32
0,self,Other: Can't understand any words,18,35858264868b49228a1b1ad4c9704a32,15,35858264868b49228a1b1ad4c9704a32
0,self,Other: Did not understand any words,36,35858264868b49228a1b1ad4c9704a32,9,35858264868b49228a1b1ad4c9704a32
0,self,Other: Can't understand any words being said,3,35858264868b49228a1b1ad4c9704a32,11,35858264868b49228a1b1ad4c9704a32
0,self,Other: Can't understand any words being said,2,35858264868b49228a1b1ad4c9704a32,10,35858264868b49228a1b1ad4c9704a32
0,self,Other: Can't understand any words being said,4,35858264868b49228a1b1ad4c9704a32,11,35858264868b49228a1b1ad4c9704a32
0,self,Other: Cannot understand any words in this segment.,32,35858264868b49228a1b1ad4c9704a32,14,35858264868b49228a1b1ad4c9704a32
0,self,Other: Can't understand any words being said,8,35858264868b49228a1b1ad4c9704a32,14,35858264868b49228a1b1ad4c9704a32
0,stimulus,Other: could not understand 2nd half of sentence,0,87dd6ccbaea949689ab5461061bfbb4a,13,87dd6ccbaea949689ab5461061bfbb4a
0,self,"Other: could not understand, too much noise",36,87dd6ccbaea949689ab5461061bfbb4a,14,87dd6ccbaea949689ab5461061bfbb4a
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,34,87dd6ccbaea949689ab5461061bfbb4a,17,87dd6ccbaea949689ab5461061bfbb4a
0,self,Other: I couldn't make out a single word,33,a575811edc0841b082724370f678d574,21,a575811edc0841b082724370f678d574
0,self,Other: could not make out any of the words said,6,a575811edc0841b082724370f678d574,4,a575811edc0841b082724370f678d574
0,self,Other: could not make out a single word,36,a575811edc0841b082724370f678d574,12,a575811edc0841b082724370f678d574
0,self,Other: could not make out anything said,21,a575811edc0841b082724370f678d574,19,a575811edc0841b082724370f678d574
0,self,Other: can't understand because it sounds like mumbling,10,49faa5f32cca4f248a9024990304d41b,8,49faa5f32cca4f248a9024990304d41b
0,self,Other: cant understand what is being said,13,49faa5f32cca4f248a9024990304d41b,20,49faa5f32cca4f248a9024990304d41b
0,self,Other: couldn't make out,16,49faa5f32cca4f248a9024990304d41b,17,49faa5f32cca4f248a9024990304d41b
0,self,Other: I have no idea what was said,18,49faa5f32cca4f248a9024990304d41b,27,49faa5f32cca4f248a9024990304d41b
0,self,Other: couldn't understand,28,49faa5f32cca4f248a9024990304d41b,12,49faa5f32cca4f248a9024990304d41b
-1,self,Other: i couldn't understand what he said,50,49faa5f32cca4f248a9024990304d41b,-1,49faa5f32cca4f248a9024990304d41b
0,self,Other: couldn't make it out,34,49faa5f32cca4f248a9024990304d41b,16,49faa5f32cca4f248a9024990304d41b
0,self,Other: couldn't understand her,0,49faa5f32cca4f248a9024990304d41b,16,49faa5f32cca4f248a9024990304d41b
0,self,Other: couldn't understand him ,37,49faa5f32cca4f248a9024990304d41b,21,49faa5f32cca4f248a9024990304d41b
0,self,Other: couldn't understand,6,49faa5f32cca4f248a9024990304d41b,9,49faa5f32cca4f248a9024990304d41b
0,self,Other: couldnt make out what was spoken,9,49faa5f32cca4f248a9024990304d41b,18,49faa5f32cca4f248a9024990304d41b
0,stimulus,Contains speech errors,8,49faa5f32cca4f248a9024990304d41b,24,49faa5f32cca4f248a9024990304d41b
0,stimulus,Other: could not hear,10,235d5bd19f0340edb67a0a55d34a3936,12,235d5bd19f0340edb67a0a55d34a3936
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,13,235d5bd19f0340edb67a0a55d34a3936,24,235d5bd19f0340edb67a0a55d34a3936
0,stimulus,Other: could not hear the words,25,235d5bd19f0340edb67a0a55d34a3936,12,235d5bd19f0340edb67a0a55d34a3936
0,self,Contains speech errors,19,235d5bd19f0340edb67a0a55d34a3936,30,235d5bd19f0340edb67a0a55d34a3936
0,self,Other: could not hear the speech over the background noise,28,235d5bd19f0340edb67a0a55d34a3936,13,235d5bd19f0340edb67a0a55d34a3936
0,stimulus,Other: not intelligable,31,235d5bd19f0340edb67a0a55d34a3936,28,235d5bd19f0340edb67a0a55d34a3936
0,stimulus,Other: meant to flag recording for background noise.,37,235d5bd19f0340edb67a0a55d34a3936,23,235d5bd19f0340edb67a0a55d34a3936
0,stimulus,Other: could not hear audio,33,235d5bd19f0340edb67a0a55d34a3936,31,235d5bd19f0340edb67a0a55d34a3936
0,stimulus,"Other: inaudible..too low, too much noise",28,369e2ea6558b4aa989bf952df83e9558,12,369e2ea6558b4aa989bf952df83e9558
0,stimulus,Other: Muffled speech.,28,6abfc73e24bd4c98b483aded1a322b79,11,6abfc73e24bd4c98b483aded1a322b79
0,stimulus,"Other: Could not understand what was said, speaker voice was too late in relationship to background noise. ",37,6abfc73e24bd4c98b483aded1a322b79,15,6abfc73e24bd4c98b483aded1a322b79
-1,self,Other: no audio,41,ce0d27d270794287871d9189d93e23eb,-1,ce0d27d270794287871d9189d93e23eb
-1,self,"Other: Received multiple errors of recording too long, try again, then not able to continue trying.",41,e583efdd2abf476696175cadaaddb655,-1,e583efdd2abf476696175cadaaddb655
0,self,Other: Could not hear at all,1,c4cd70fcea564670a99b80001e5aa217,3,c4cd70fcea564670a99b80001e5aa217
0,self,Contains speech errors,5,c4cd70fcea564670a99b80001e5aa217,0,c4cd70fcea564670a99b80001e5aa217
0,stimulus,Other: unclear,20,0c1943c891fa4f7185d3752ff39c1c19,8,0c1943c891fa4f7185d3752ff39c1c19
0,self,Other: couldn't hear it ,39,7e192c8489264a8c9c6dfbb10c9334ae,18,7e192c8489264a8c9c6dfbb10c9334ae
0,stimulus,Other,5,c9d1ee75f6dd4c25ba68516ffec8e19f,20,c9d1ee75f6dd4c25ba68516ffec8e19f
-1,self,Contains speech errors,50,c9d1ee75f6dd4c25ba68516ffec8e19f,-1,c9d1ee75f6dd4c25ba68516ffec8e19f
0,self,Speech stops or starts abruptly / speech sounds cut off,9,9c5b93032ff54ea7aa4f2b30a87eb5f6,3,9c5b93032ff54ea7aa4f2b30a87eb5f6
0,self,Contains speech errors,38,9c5b93032ff54ea7aa4f2b30a87eb5f6,8,9c5b93032ff54ea7aa4f2b30a87eb5f6
0,self,Speech stops or starts abruptly / speech sounds cut off,36,9c5b93032ff54ea7aa4f2b30a87eb5f6,5,9c5b93032ff54ea7aa4f2b30a87eb5f6
0,self,Other: inaudibale,0,6eb44520ca044c208f9f5b1bc4771ee8,6,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,1,6eb44520ca044c208f9f5b1bc4771ee8,8,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,2,6eb44520ca044c208f9f5b1bc4771ee8,6,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,3,6eb44520ca044c208f9f5b1bc4771ee8,6,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,6,6eb44520ca044c208f9f5b1bc4771ee8,4,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,8,6eb44520ca044c208f9f5b1bc4771ee8,10,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,9,6eb44520ca044c208f9f5b1bc4771ee8,6,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,10,6eb44520ca044c208f9f5b1bc4771ee8,5,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Contains speech errors,11,6eb44520ca044c208f9f5b1bc4771ee8,8,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,12,6eb44520ca044c208f9f5b1bc4771ee8,11,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,13,6eb44520ca044c208f9f5b1bc4771ee8,7,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Contains speech errors,15,6eb44520ca044c208f9f5b1bc4771ee8,4,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,16,6eb44520ca044c208f9f5b1bc4771ee8,8,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,18,6eb44520ca044c208f9f5b1bc4771ee8,10,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,20,6eb44520ca044c208f9f5b1bc4771ee8,4,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,21,6eb44520ca044c208f9f5b1bc4771ee8,11,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,22,6eb44520ca044c208f9f5b1bc4771ee8,7,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Contains speech errors,24,6eb44520ca044c208f9f5b1bc4771ee8,13,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,25,6eb44520ca044c208f9f5b1bc4771ee8,7,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other,28,6eb44520ca044c208f9f5b1bc4771ee8,8,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,30,6eb44520ca044c208f9f5b1bc4771ee8,7,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,32,6eb44520ca044c208f9f5b1bc4771ee8,10,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,33,6eb44520ca044c208f9f5b1bc4771ee8,14,6eb44520ca044c208f9f5b1bc4771ee8
1,self,Other: inaudible,34,6eb44520ca044c208f9f5b1bc4771ee8,1,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudiuble,35,6eb44520ca044c208f9f5b1bc4771ee8,12,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: did not hear ,36,6eb44520ca044c208f9f5b1bc4771ee8,5,6eb44520ca044c208f9f5b1bc4771ee8
0,self,Other: inaudible,38,6eb44520ca044c208f9f5b1bc4771ee8,14,6eb44520ca044c208f9f5b1bc4771ee8
-1,self,Contains speech errors,45,6eb44520ca044c208f9f5b1bc4771ee8,-1,6eb44520ca044c208f9f5b1bc4771ee8
-1,self,Contains speech errors,50,6eb44520ca044c208f9f5b1bc4771ee8,-1,6eb44520ca044c208f9f5b1bc4771ee8
0,self,"Other: too much noise, could not understand",20,6af9802ccc1441b5858ac8427da120de,4,6af9802ccc1441b5858ac8427da120de
0,self,Other: could not hear any distinct words,28,6af9802ccc1441b5858ac8427da120de,14,6af9802ccc1441b5858ac8427da120de
-1,self,Other: I missed it. I thought I was going to do a microphone test.,50,6af9802ccc1441b5858ac8427da120de,-1,6af9802ccc1441b5858ac8427da120de
0,self,"Other: could not understand anything, too much noise",7,6af9802ccc1441b5858ac8427da120de,27,6af9802ccc1441b5858ac8427da120de
0,self,Other: I only heard mumbles,9,6af9802ccc1441b5858ac8427da120de,23,6af9802ccc1441b5858ac8427da120de
